"Christie_murder_is_announced" "Christie_murder_of_rodger_ackroyd" "Christie_the_ABC_murders" "Francis_dead_cert" "Francis_odds_against" "M.Westmacott_giants_bread" "Stout_black_orchids" "Stout_right_to_die" "Stout_the_silent_speaker"
"tom" 0 0 0.0462677359654534 0 0.00121307696973373 0.00562909868748182 0 0.00933549916914057 0
"walls" 0 0 0 0.00686082810195191 0.0109176927276036 0.00562909868748182 0.00173463546635675 0.00373419966765623 0
"wedding" 0.00704349357281212 0.00823418008151838 0.00771128932757557 0.00343041405097595 0.00363923090920119 0.00281454934374091 0 0.00373419966765623 0.00926048419103056
"welcome" 0.00352174678640606 0 0 0.00571735675162659 0.00363923090920119 0.00187636622916061 0.00346927093271349 0.0130696988367968 0.00529170525201746
"wood" 0 0.00411709004075919 0 0.0114347135032532 0.0109176927276036 0.00375273245832122 0 0 0
"angle" 0 0 0 0 0.00363923090920119 0.000938183114580304 0.00520390639907024 0.00560129950148434 0.0171980420690568
"area" 0.00352174678640606 0.00411709004075919 0.0115669339913634 0.0102912421529279 0.00727846181840238 0.000938183114580304 0.00346927093271349 0 0
"attendant" 0 0 0 0.0228694270065064 0.00242615393946746 0 0 0.00186709983382811 0
"bits" 0 0 0 0.00457388540130127 0.0109176927276036 0.00375273245832122 0.00346927093271349 0.00186709983382811 0.0039687789390131
"boots" 0 0.0411709004075919 0 0.0102912421529279 0.00363923090920119 0.000938183114580304 0 0 0
"butler" 0 0.0494050804891103 0 0.00343041405097595 0 0.00562909868748182 0.00346927093271349 0 0
"centre" 0.0105652403592182 0 0 0.00914777080260254 0.00727846181840238 0.00187636622916061 0 0 0.00529170525201746
"chipping" 0.0810001760873393 0 0 0 0 0 0 0 0
"citizens" 0 0 0 0 0.00121307696973373 0 0.00173463546635675 0.0261393976735936 0.00926048419103056
"cleghorn" 0.0810001760873393 0 0 0 0 0 0 0 0
"closely" 0.00704349357281212 0.00411709004075919 0.0115669339913634 0.00800429945227722 0.00485230787893492 0.00281454934374091 0 0.00186709983382811 0.00264585262600873
"conscious" 0 0 0 0.00343041405097595 0.00485230787893492 0.0121963804895439 0.00346927093271349 0 0.00132292631300437
"correct" 0.00352174678640606 0.0164683601630368 0.00385564466378779 0.00343041405097595 0.00121307696973373 0 0.00867317733178373 0.00746839933531246 0.00529170525201746
"crack" 0 0 0 0.00343041405097595 0.00242615393946746 0.000938183114580304 0.0173463546635675 0 0.00926048419103056
"crazy" 0.0105652403592182 0 0.00771128932757557 0 0.00242615393946746 0.000938183114580304 0 0.0186709983382811 0.00661463156502183
"dick" 0 0 0.00385564466378779 0.00228694270065064 0.00121307696973373 0 0.013877083730854 0 0.014552189443048
"dry" 0.00704349357281212 0 0 0.00686082810195191 0.0145569236368048 0.00187636622916061 0 0 0.00132292631300437
"enjoy" 0.0105652403592182 0 0 0.00457388540130127 0.00363923090920119 0.00375273245832122 0.00173463546635675 0.0112025990029687 0.00264585262600873
"enter" 0 0 0.00385564466378779 0.00228694270065064 0 0.00375273245832122 0.00520390639907024 0.0112025990029687 0.00926048419103056
"ex" 0 0 0 0.00228694270065064 0.0206223084854734 0 0 0.00186709983382811 0.0039687789390131
"exciting" 0.00704349357281212 0.00411709004075919 0.0231338679827267 0.00228694270065064 0.00121307696973373 0.0103200142603833 0 0 0
"fernly" 0 0.0946930709374614 0 0 0 0 0 0 0
"food" 0.00704349357281212 0 0.00385564466378779 0.00114347135032532 0.00849153878813611 0.00656728180206213 0 0.00186709983382811 0.00529170525201746
"gives" 0 0.0164683601630368 0.00385564466378779 0.00343041405097595 0.00363923090920119 0.00469091557290152 0 0.00186709983382811 0.00793755787802619
"happily" 0.0140869871456242 0 0.00385564466378779 0.00457388540130127 0.00363923090920119 0.0103200142603833 0 0 0
"hired" 0 0 0 0.00686082810195191 0.00121307696973373 0.00281454934374091 0.00693854186542698 0.00373419966765623 0.00926048419103056
"homicide" 0 0 0 0 0 0 0.0104078127981405 0.0112025990029687 0.014552189443048
"intend" 0.00352174678640606 0.00411709004075919 0.00385564466378779 0.00114347135032532 0.00242615393946746 0.000938183114580304 0.0104078127981405 0.0130696988367968 0.0039687789390131
"kicked" 0 0 0 0.0148651275542291 0.00485230787893492 0.000938183114580304 0.00693854186542698 0 0.00132292631300437
"muscles" 0 0 0 0.00914777080260254 0.00970461575786984 0 0.00346927093271349 0.00373419966765623 0.0039687789390131
"niece" 0.00352174678640606 0 0.0231338679827267 0.00457388540130127 0 0.000938183114580304 0 0 0.014552189443048
"otherwise" 0 0.00411709004075919 0 0.00343041405097595 0.00606538484866865 0.00562909868748182 0.00520390639907024 0 0.00661463156502183
"paul" 0 0 0 0 0 0.00187636622916061 0 0.0392090965103904 0
"peer" 0 0 0 0.00114347135032532 0 0.0150109298332849 0.00346927093271349 0.00186709983382811 0.0039687789390131
"pictures" 0.0140869871456242 0 0 0 0.00849153878813611 0.00562909868748182 0.00346927093271349 0.00186709983382811 0.0039687789390131
"polly" 0 0 0 0.0262998410574823 0 0 0 0 0
"possibility" 0 0 0.00385564466378779 0.00343041405097595 0.00606538484866865 0.000938183114580304 0.00693854186542698 0.00373419966765623 0.00926048419103056
"professional" 0 0.00411709004075919 0 0.00686082810195191 0.00606538484866865 0.00187636622916061 0.00520390639907024 0.00373419966765623 0.00529170525201746
"protested" 0 0 0 0.00343041405097595 0.0169830775762722 0.000938183114580304 0.00520390639907024 0 0.00264585262600873
"puzzled" 0.0140869871456242 0.0164683601630368 0 0.00228694270065064 0.00727846181840238 0.00562909868748182 0.00173463546635675 0 0
"recognized" 0 0 0 0.00343041405097595 0 0.00938183114580304 0.0104078127981405 0.00560129950148434 0.00132292631300437
"revelation" 0 0 0 0.00114347135032532 0.0266876933341421 0 0 0 0
"russell" 0 0.0741076207336654 0 0.00457388540130127 0 0 0 0 0.00132292631300437
"sandwiches" 0.00352174678640606 0 0.00385564466378779 0.00914777080260254 0.00970461575786984 0.000938183114580304 0 0.00186709983382811 0.0039687789390131
"scared" 0 0 0 0.00571735675162659 0.00606538484866865 0.00187636622916061 0.0121424482644972 0.00373419966765623 0.00264585262600873
"shouted" 0.0105652403592182 0 0.00771128932757557 0.0137216562039038 0.00606538484866865 0 0.00173463546635675 0 0
"shrugged" 0 0 0 0.00228694270065064 0.0169830775762722 0.000938183114580304 0.00520390639907024 0 0.0039687789390131
"slid" 0.00352174678640606 0 0 0.00914777080260254 0.00727846181840238 0 0.00346927093271349 0.00373419966765623 0.00529170525201746
"soul" 0 0 0 0.00343041405097595 0.00363923090920119 0.0131345636041243 0 0.00186709983382811 0.00264585262600873
"speed" 0 0 0 0.00914777080260254 0.00606538484866865 0.00375273245832122 0 0.00186709983382811 0.00661463156502183
"spirit" 0 0 0 0.00457388540130127 0.00363923090920119 0.0112581973749636 0.00173463546635675 0 0.0039687789390131
"strangers" 0 0.00823418008151838 0.0231338679827267 0.00343041405097595 0.00242615393946746 0.00375273245832122 0.00173463546635675 0.00186709983382811 0.00529170525201746
"switchboard" 0 0 0 0.00343041405097595 0.00849153878813611 0 0 0.0205380981721093 0.00264585262600873
"thanked" 0 0 0.0115669339913634 0.0114347135032532 0.00485230787893492 0.000938183114580304 0.00520390639907024 0.00186709983382811 0.00132292631300437
"trap" 0 0.00823418008151838 0 0.00571735675162659 0.00970461575786984 0.00375273245832122 0.00520390639907024 0 0.00132292631300437
"woke" 0 0 0.00385564466378779 0.0114347135032532 0.00242615393946746 0.00750546491664243 0.00173463546635675 0.00186709983382811 0
"works" 0.0105652403592182 0 0.00385564466378779 0.00114347135032532 0.00363923090920119 0.00375273245832122 0.00867317733178373 0.00933549916914057 0.00132292631300437
"worst" 0 0 0 0.00800429945227722 0.00727846181840238 0.00469091557290152 0.00346927093271349 0 0.0039687789390131
"addressed" 0.00352174678640606 0 0.00771128932757557 0.00114347135032532 0 0.00187636622916061 0.013877083730854 0.00373419966765623 0.00793755787802619
"affair" 0 0.00823418008151838 0 0.00686082810195191 0.00242615393946746 0.00656728180206213 0.00346927093271349 0.00186709983382811 0.00264585262600873
"attack" 0.00704349357281212 0 0 0.00571735675162659 0.00242615393946746 0 0.0156117191972107 0 0.00529170525201746
"bare" 0 0 0 0.00686082810195191 0.0109176927276036 0.00281454934374091 0.00520390639907024 0.00186709983382811 0
"bathroom" 0.00352174678640606 0 0 0.00114347135032532 0.00606538484866865 0.000938183114580304 0.0225502610626377 0.00186709983382811 0
"belong" 0.00704349357281212 0.00411709004075919 0.00771128932757557 0.00686082810195191 0 0.00656728180206213 0 0.00373419966765623 0.00264585262600873
"bristol" 0 0 0 0.0228694270065064 0.00242615393946746 0 0 0 0
"bushes" 0.00352174678640606 0.00823418008151838 0 0.00228694270065064 0.00970461575786984 0 0.0156117191972107 0 0
"chauffeur" 0 0 0 0.00571735675162659 0 0.0140727467187046 0 0 0.00264585262600873
"collected" 0 0.00411709004075919 0 0.00686082810195191 0.00727846181840238 0.00281454934374091 0.00346927093271349 0.00373419966765623 0.00264585262600873
"convinced" 0 0.00411709004075919 0 0.00228694270065064 0.00485230787893492 0.00750546491664243 0.00346927093271349 0.00746839933531246 0.00132292631300437
"cop" 0 0 0 0.00114347135032532 0.00121307696973373 0 0.0173463546635675 0.00933549916914057 0.00661463156502183
"criminal" 0.0316957210776545 0.00411709004075919 0.00385564466378779 0.00457388540130127 0.00485230787893492 0 0.00173463546635675 0 0.00264585262600873
"curtains" 0 0.0247025402445551 0.00385564466378779 0.00686082810195191 0.00727846181840238 0.00187636622916061 0 0 0.00132292631300437
"decent" 0 0 0 0.00571735675162659 0.00242615393946746 0.0112581973749636 0.00346927093271349 0 0.00132292631300437
"deeply" 0 0.00411709004075919 0.00385564466378779 0.00800429945227722 0.00606538484866865 0.00187636622916061 0.00346927093271349 0.00186709983382811 0.0039687789390131
"departed" 0 0 0 0 0.00485230787893492 0.00187636622916061 0.0121424482644972 0.00373419966765623 0.00926048419103056
"dictaphone" 0 0.0905759808967022 0 0 0 0 0 0 0
"discussed" 0 0 0 0.00457388540130127 0.00363923090920119 0.00187636622916061 0.00867317733178373 0.00746839933531246 0.00529170525201746
"discussing" 0 0.00823418008151838 0.00771128932757557 0.00343041405097595 0.00606538484866865 0.00187636622916061 0.00346927093271349 0.00560129950148434 0.0039687789390131
"divorce" 0 0 0 0 0.0109176927276036 0.00844364803122273 0 0 0.00529170525201746
"doorbell" 0.00352174678640606 0 0 0 0 0 0.00867317733178373 0.0186709983382811 0.00793755787802619
"drank" 0 0.00411709004075919 0.00385564466378779 0.00800429945227722 0.00485230787893492 0.00281454934374091 0.00173463546635675 0.00373419966765623 0.0039687789390131
"eyed" 0.00352174678640606 0 0 0.00571735675162659 0.00363923090920119 0.00375273245832122 0.00520390639907024 0.00560129950148434 0.0039687789390131
"fallen" 0.00352174678640606 0.00823418008151838 0 0.00571735675162659 0.00606538484866865 0.00562909868748182 0.00346927093271349 0 0.00132292631300437
"female" 0.00704349357281212 0 0 0.00114347135032532 0.00242615393946746 0.00187636622916061 0.0104078127981405 0.0112025990029687 0.0039687789390131
"fighting" 0.00352174678640606 0 0 0.0114347135032532 0.00242615393946746 0.00562909868748182 0.00173463546635675 0.00186709983382811 0.00132292631300437
"fixed" 0 0 0 0.00686082810195191 0.00363923090920119 0.00375273245832122 0.00346927093271349 0.00933549916914057 0.00264585262600873
"forehead" 0 0 0 0.00800429945227722 0.00485230787893492 0.00469091557290152 0.00346927093271349 0.00186709983382811 0.0039687789390131
"french" 0.00704349357281212 0.020585450203796 0 0.00114347135032532 0.00242615393946746 0.00938183114580304 0 0 0.00264585262600873
"fun" 0.00704349357281212 0 0.0154225786551511 0.00343041405097595 0.00121307696973373 0.00938183114580304 0.00173463546635675 0 0.00132292631300437
"gentlemen" 0 0.00411709004075919 0.00771128932757557 0.00228694270065064 0.00121307696973373 0.00281454934374091 0.00173463546635675 0.00373419966765623 0.0132292631300437
"hill" 0 0 0 0.0160085989045544 0 0.00656728180206213 0 0 0.00132292631300437
"honest" 0.00704349357281212 0.0164683601630368 0.00771128932757557 0.00114347135032532 0.00363923090920119 0.00375273245832122 0 0.00186709983382811 0.00661463156502183
"importance" 0.00352174678640606 0.0247025402445551 0.00385564466378779 0.00114347135032532 0.00121307696973373 0.00469091557290152 0.00520390639907024 0.00186709983382811 0.0039687789390131
"likes" 0.00352174678640606 0.00411709004075919 0 0.00343041405097595 0.00242615393946746 0.00656728180206213 0.00173463546635675 0.00933549916914057 0.00264585262600873
"lit" 0.00704349357281212 0 0.0115669339913634 0.0102912421529279 0.00485230787893492 0.00187636622916061 0.00173463546635675 0.00186709983382811 0
"loss" 0 0.00411709004075919 0 0.00457388540130127 0.00970461575786984 0.00562909868748182 0.00173463546635675 0.00186709983382811 0.00132292631300437
"madam" 0.00704349357281212 0 0.00771128932757557 0.00114347135032532 0.00121307696973373 0.000938183114580304 0.00867317733178373 0.0112025990029687 0.00529170525201746
"managed" 0 0 0 0.00343041405097595 0.00363923090920119 0.0112581973749636 0.00346927093271349 0 0.00264585262600873
"marbury" 0 0 0.0848241826033313 0 0 0 0 0 0
"match" 0 0.00823418008151838 0.00385564466378779 0.00228694270065064 0.00849153878813611 0.00469091557290152 0.00867317733178373 0 0
"mystery" 0 0.00411709004075919 0.0154225786551511 0.00686082810195191 0 0.00469091557290152 0.0104078127981405 0 0
"occasionally" 0.00704349357281212 0.00411709004075919 0 0.00343041405097595 0.00727846181840238 0.00844364803122273 0 0 0.00132292631300437
"operation" 0.0211304807184363 0 0 0 0.00242615393946746 0.00281454934374091 0.00173463546635675 0.00186709983382811 0.0119063368170393
"packet" 0 0 0.0154225786551511 0.00457388540130127 0.0157700006065385 0.000938183114580304 0 0 0
"pen" 0 0 0.00385564466378779 0.0114347135032532 0.00242615393946746 0.000938183114580304 0.00346927093271349 0.00746839933531246 0.00264585262600873
"personally" 0 0.00411709004075919 0.00385564466378779 0.00457388540130127 0.00485230787893492 0.00187636622916061 0.00346927093271349 0.00560129950148434 0.00661463156502183
"plumpton" 0 0 0 0.025156369707157 0 0 0 0 0
"points" 0 0.00823418008151838 0 0.00343041405097595 0.00242615393946746 0.00469091557290152 0 0.0112025990029687 0.00529170525201746
"quartz" 0 0 0 0 0.0266876933341421 0 0 0 0
"quit" 0 0 0 0 0 0 0.00867317733178373 0.00933549916914057 0.0158751157560524
"randall" 0.0774784293009333 0 0 0 0 0 0 0 0
"regular" 0 0.00411709004075919 0.00385564466378779 0.00686082810195191 0.0109176927276036 0.00187636622916061 0.00173463546635675 0 0.00264585262600873
"remained" 0 0.00411709004075919 0 0.00457388540130127 0.00242615393946746 0.00844364803122273 0.00173463546635675 0.00373419966765623 0.0039687789390131
"reports" 0.00352174678640606 0.00411709004075919 0 0.00228694270065064 0.00606538484866865 0 0.00173463546635675 0.00373419966765623 0.0132292631300437
"rising" 0 0.00411709004075919 0 0.00571735675162659 0.00606538484866865 0.00562909868748182 0.00173463546635675 0.00373419966765623 0.00264585262600873
"rode" 0.00352174678640606 0 0 0.0148651275542291 0.00606538484866865 0.00187636622916061 0 0.00186709983382811 0
"routine" 0 0 0 0.00343041405097595 0.00485230787893492 0.00281454934374091 0.00173463546635675 0.00746839933531246 0.00926048419103056
"satisfactory" 0 0 0 0.00343041405097595 0 0.00187636622916061 0.00693854186542698 0.0112025990029687 0.00926048419103056
"scream" 0.0176087339320303 0.00823418008151838 0.00385564466378779 0.00114347135032532 0.00121307696973373 0.000938183114580304 0.0121424482644972 0.00186709983382811 0.0039687789390131
"service" 0 0 0 0.00571735675162659 0.00606538484866865 0.00469091557290152 0.00173463546635675 0.00560129950148434 0.0039687789390131
"sold" 0.00352174678640606 0.00823418008151838 0.00385564466378779 0.00800429945227722 0.00242615393946746 0.00187636622916061 0 0.00933549916914057 0.00264585262600873
"steady" 0.0176087339320303 0.00411709004075919 0 0.00571735675162659 0.00242615393946746 0.00562909868748182 0.00173463546635675 0.00186709983382811 0.00132292631300437
"stiff" 0 0 0 0.00571735675162659 0.00606538484866865 0.00375273245832122 0.00693854186542698 0.00186709983382811 0.0039687789390131
"stories" 0.0176087339320303 0.00411709004075919 0.00771128932757557 0.00114347135032532 0.00121307696973373 0.0103200142603833 0 0 0.00132292631300437
"suitcase" 0 0 0.0269895126465145 0.00343041405097595 0.00242615393946746 0 0.0121424482644972 0.00186709983382811 0.00264585262600873
"throw" 0 0.00823418008151838 0 0.00571735675162659 0.00363923090920119 0.00375273245832122 0.00173463546635675 0.00373419966765623 0.00661463156502183
